"id_audit";"customer";"serial"
1127176;"2";"26238"
1127184;"2";"17815"
1127185;"2";"18878"
1127189;"2";"26126"
1127193;"2";"23696"
1127194;"2";"7427"
1127195;"2";"7457"
1127201;"2";"9301"
1127205;"2";"15973"
1127206;"2";"16132"
1127207;"2";"15865"
1127208;"2";"16103"
1127209;"2";"15725"
1127212;"2";"22815"
1127214;"2";"15371"
1127215;"2";"15938"
1127221;"2";"16802"
1127222;"2";"17306"
1127224;"2";"16751"
1127229;"2";"391"
1127230;"2";"24235"
1127233;"2";"139"
1127234;"2";"18397"
1127235;"2";"64"
1127236;"2";"17793"
1127237;"2";"19778"
1127238;"2";"18887"
1127239;"2";"22146"
1127249;"2";"8061"
1127251;"2";"8040"
1127297;"2";"21312"
1127298;"2";"21311"
1127332;"2";"26474"
1127333;"2";"26479"
1127334;"2";"26468"
1127342;"2";"25643"
1127343;"2";"25690"
1127344;"2";"25641"
1127351;"2";"331"
1127358;"2";"22735"
1127359;"2";"16237"
1127379;"2";"8109"
1127381;"2";"6817"
1127382;"2";"8277"
1127384;"2";"17005"
1127395;"2";"17494"
1127400;"2";"16335"
1127401;"2";"16486"
1127437;"2";"19956"
1127438;"2";"20024"
1127439;"2";"19066"
1127440;"2";"27669"
1127441;"2";"27671"
1127456;"2";"3556"
1127474;"2";"4122"
1127475;"2";"3945"
1127480;"2";"15733"
1127482;"2";"8466"
1127484;"2";"8426"
1127498;"2";"15765"
1127502;"2";"8427"
1127508;"2";"25865"
1127512;"2";"17062"
1127513;"2";"17859"
1127514;"2";"22304"
1127525;"2";"3235"
1127526;"2";"4119"
1127539;"2";"8107"
1127548;"2";"22453"
1127559;"2";"27584"
1127564;"2";"8389"
1127591;"2";"15345"
1127592;"2";"15787"
1127593;"2";"1211"
1127594;"2";"1237"
1127599;"2";"27694"
1127600;"2";"27695"
1127601;"2";"27692"
1127784;"1";"20406"
1127790;"2";"4666"
1127797;"2";"22329"
1127798;"2";"22311"
1127799;"2";"22255"
1127863;"1";"6040"
1127905;"1";"18791"
1127906;"1";"19890"
1127907;"1";"19889"
1127987;"1";"19800"
1127988;"1";"17874"
1128025;"2";"16154"
1128026;"2";"18475"
1128090;"2";"6911"
1128091;"2";"4068"
1128147;"1";"19997"
1128181;"2";"29"
1128182;"1";"5592"
1128183;"1";"6733"
1128184;"1";"6559"
1128185;"2";"2377"
1128186;"2";"2236"
1128187;"2";"2698"
1128225;"1";"24787"
1128231;"1";"24921"
1128235;"1";"20430"
1128239;"1";"26786"
1128240;"1";"26436"
1128241;"1";"26430"
1128259;"1";"2739"
1128292;"1";"25014"
1128297;"1";"5903"
1128358;"1";"23291"
1128372;"1";"7353"
1128373;"1";"7352"
1128374;"1";"7365"
1128406;"1";"19813"
1128515;"2";"21167"
1128591;"2";"16325"
1128592;"2";"2776"
1128600;"2";"1598"
1128606;"2";"1640"
1128611;"2";"765"
1128615;"2";"15335"
1128621;"2";"15455"
1128633;"2";"3589"
1128635;"2";"21908"
1128639;"2";"4083"
1128641;"2";"4298"
1128642;"2";"753"
1128660;"2";"4202"
1128661;"2";"4215"
1128665;"1";"4245"
1128970;"2";"2468"
1128977;"2";"2945"
1128978;"2";"17198"
1128981;"2";"7424"
1129015;"2";"7068"
1129016;"2";"7090"
1129024;"2";"7457"
1129032;"2";"23415"
1129033;"2";"23696"
1129040;"2";"4307"
1129043;"2";"27446"
1129099;"2";"18640"
1129100;"2";"18226"
1129127;"2";"764"
1129139;"2";"25696"
1129147;"2";"17583"
1129158;"2";"26215"
1129165;"1";"6519"
1129186;"1";"7431"
1129219;"2";"21003"
1129221;"1";"5136"
1129222;"1";"5129"
1129223;"1";"5117"
1129280;"2";"2698"
1129287;"2";"3888"
1129289;"2";"3905"
1129290;"2";"3950"
1129310;"2";"22231"
1129311;"2";"23032"
1129317;"2";"2672"
1129318;"2";"1668"
1129332;"2";"4513"
1129345;"2";"1021"
1129349;"2";"1406"
1129354;"2";"3423"
1129369;"2";"1562"
1129371;"2";"15386"
1129372;"2";"25349"
1129392;"2";"21292"
1129404;"2";"26627"
1129405;"2";"2607"
1129406;"2";"1194"
1129407;"2";"27025"
1129410;"2";"24186"
1129411;"2";"24229"
1129412;"2";"9882"
1129413;"2";"1242"
1129414;"2";"21485"
1129420;"2";"9479"
1129432;"2";"2652"
1129434;"2";"7859"
1129447;"2";"17903"
1129450;"2";"22321"
1129454;"2";"21815"
1129456;"2";"15492"
1129458;"2";"2850"
1129459;"2";"22120"
1129460;"2";"22935"
1129461;"2";"22946"
1129463;"2";"15806"
1129469;"2";"22773"
1129492;"2";"15375"
1129502;"2";"2275"
1129503;"2";"2291"
1129544;"2";"22443"
1129545;"2";"22392"
1129570;"2";"535"
1129584;"2";"15418"
1129585;"2";"18332"
1129604;"2";"17693"
1129625;"2";"15733"
1129638;"2";"1777"
1129647;"2";"1763"
1129650;"2";"4482"
1129652;"2";"3570"
1129658;"2";"1737"
1129679;"2";"22188"
1129680;"2";"22385"
1129737;"2";"3643"
1129745;"2";"1437"
1129746;"2";"1400"
1129747;"2";"1442"
1129936;"2";"7462"
1129945;"2";"16900"
1129957;"2";"17370"
1129964;"2";"20316"
1129980;"2";"2698"
1129997;"2";"17921"
1129999;"2";"18687"
1130001;"2";"18092"
1130002;"2";"1957"
1130004;"2";"17541"
1130007;"2";"18472"
1130010;"2";"901"
1130011;"2";"18554"
1130013;"2";"924"
1130014;"2";"26026"
1130016;"2";"20060"
1130018;"2";"1266"
1130023;"2";"1201"
1130024;"2";"16512"
1130026;"2";"16779"
1130028;"2";"16033"
1130029;"2";"15924"
1130036;"2";"15522"
1130040;"2";"21495"
1130042;"2";"21578"
1130047;"2";"3307"
1130050;"2";"27288"
1130052;"2";"26659"
1130079;"2";"25779"
1130084;"2";"16090"
1130085;"2";"16141"
1130107;"2";"3144"
1130110;"2";"4799"
1130111;"2";"4818"
1130112;"2";"20930"
1130133;"2";"2273"
1130134;"2";"2293"
1130141;"2";"25867"
1130194;"2";"23470"
1130207;"2";"5150"
1130210;"2";"4212"
1130212;"2";"4235"
1130213;"2";"4219"
1130229;"2";"17506"
1130231;"2";"15871"
1130232;"2";"16505"
1130246;"2";"16470"
1130247;"2";"15855"
1130257;"2";"15194"
1130258;"2";"15167"
1130259;"2";"15181"
1130260;"2";"15175"
1130261;"2";"15104"
1130265;"2";"23265"
1130266;"2";"23256"
1130267;"2";"23252"
1130279;"2";"8076"
1130282;"2";"627"
1130288;"2";"24610"
1130289;"2";"24610"
1130290;"2";"24622"
1130291;"2";"24622"
1130294;"2";"27117"
1130297;"2";"7110"
1130299;"2";"15571"
1130301;"2";"15994"
1130303;"2";"15144"
1130304;"2";"18975"
1130316;"2";"20465"
1130317;"2";"15359"
1130329;"2";"15743"
1130330;"2";"21831"
1130332;"2";"16968"
1130333;"2";"16838"
1130334;"2";"23713"
1130335;"2";"23718"
1130347;"2";"7427"
1130348;"2";"7457"
1130351;"2";"5727"
1130353;"2";"196"
1130370;"2";"20508"
1130372;"2";"20588"
1130373;"2";"20534"
1130376;"2";"23508"
1130378;"2";"23465"
1130379;"2";"23511"
1130382;"2";"23452"
1130384;"2";"23461"
1130385;"2";"23526"
1130389;"2";"15805"
1130391;"2";"15806"
1130392;"2";"15802"
1130418;"2";"22358"
1130419;"2";"22358"
1130420;"2";"22535"
1130436;"2";"21761"
1130438;"2";"23027"
1130453;"2";"16345"
1130454;"2";"5809"
1130455;"2";"5770"
1130459;"2";"16479"
1130507;"2";"1338"
1130510;"2";"1367"
1130511;"2";"22401"
1130530;"2";"7085"
1130532;"2";"7104"
1130559;"2";"886"
1130560;"2";"1376"
1130562;"2";"8369"
1130564;"2";"8385"
1130568;"2";"7102"
1130572;"2";"7704"
1130574;"2";"8114"
1130576;"2";"8115"
1130577;"2";"26111"
1130578;"2";"8113"
1130579;"2";"8108"
1130580;"2";"8118"
1130581;"2";"15344"
1130582;"2";"6217"
1130583;"2";"5719"
1130584;"2";"26127"
1130585;"2";"22335"
1130586;"2";"6057"
1130603;"2";"8496"
1130604;"2";"8428"
1130605;"2";"8462"
1130606;"2";"21246"
1130607;"2";"21350"
1130608;"2";"21349"
1130609;"2";"21355"
1130626;"2";"6835"
1130627;"2";"6854"
1130637;"2";"17679"
1130689;"1";"22502"
1130697;"2";"899"
1130698;"2";"27148"
1130699;"2";"1167"
1130704;"2";"4973"
1130729;"2";"4357"
1130760;"2";"19596"
1130762;"2";"4327"
1130786;"2";"18820"
1130794;"2";"15094"
1130844;"2";"18370"
1130849;"2";"7649"
1130854;"2";"7649"
1130858;"2";"17099"
1130866;"2";"6860"
1130867;"2";"6861"
1130873;"2";"24282"
1130876;"2";"17806"
1130877;"2";"17806"
1130890;"2";"2638"
1130891;"2";"2633"
1130895;"2";"2600"
1130919;"2";"17495"
1130921;"2";"16335"
1130922;"2";"16486"
1130923;"2";"16335"
1130924;"2";"16486"
1130930;"2";"3405"
1130933;"2";"3405"
1130934;"2";"3405"
1130938;"2";"17771"
1130952;"2";"17494"
1130955;"2";"17494"
1130956;"2";"17494"
1131005;"2";"21662"
1131012;"2";"15550"
1131021;"2";"19470"
1131040;"2";"17659"
1131070;"2";"2698"
1131078;"2";"20686"
1131094;"2";"20678"
1131109;"2";"17613"
1131177;"2";"164"
1131181;"2";"21152"
1131191;"2";"4528"
1131193;"2";"4730"
1131196;"2";"8653"
1131198;"2";"8652"
1131199;"2";"8657"
1131203;"2";"7018"
1131204;"2";"7037"
1131213;"2";"6872"
1131256;"2";"17594"
1131276;"2";"25695"
1131288;"2";"26475"
1131297;"2";"23435"
1131299;"2";"1428"
1131303;"2";"25590"
1131304;"2";"1278"
1131322;"2";"26273"
1131323;"2";"26928"
1131325;"2";"3523"
1131326;"2";"27339"
1131335;"2";"19294"
1131337;"2";"27298"
1131386;"2";"2436"
1131387;"2";"6093"
1131405;"2";"17974"
1131406;"2";"25824"
1131411;"2";"8527"
1131413;"2";"8397"
1131414;"2";"1912"
1131415;"2";"1932"
1131416;"2";"1896"
1131428;"2";"6149"
1131431;"2";"17583"
1131440;"2";"16871"
1131441;"2";"17387"
1131455;"2";"3464"
1131456;"2";"3497"
1131457;"2";"17637"
1131461;"2";"27180"
1131462;"2";"27179"
1131463;"2";"27195"
1131471;"2";"27444"
1131473;"2";"27436"
1131474;"2";"27437"
1131484;"2";"2561"
1131485;"2";"2615"
1131488;"2";"3481"
1131489;"2";"538"
1131528;"2";"622"
1131529;"2";"525"
1131534;"2";"3587"
1131541;"2";"22945"
1131553;"2";"22978"
1131556;"2";"1536"
1131646;"2";"1763"
1131681;"2";"4424"
1131693;"2";"25770"
1131696;"2";"25770"
1131700;"2";"27678"
1131712;"2";"4409"
1131717;"2";"7168"
1131718;"2";"7168"
1131720;"2";"1636"
1131728;"2";"26401"
1131742;"2";"4503"
1131743;"2";"4502"
1131760;"2";"976"
1131762;"2";"8498"
1131766;"2";"15794"
1131767;"2";"15798"
1131777;"2";"17441"
1131778;"2";"17704"
1131781;"2";"1676"
1131803;"2";"16023"
1131816;"2";"21362"
1131817;"2";"22682"
1131830;"2";"4031"
1131831;"2";"4026"
1131833;"2";"3693"
1131867;"2";"20095"
1131869;"2";"20095"
1131870;"2";"1893"
1131871;"2";"1898"
1131875;"2";"21808"
1131877;"2";"3085"
1131878;"2";"3138"
1131879;"2";"8389"
1131880;"2";"8365"
1131886;"2";"20750"
1131887;"2";"15195"
1131890;"2";"4295"
1131896;"2";"4551"
1131915;"2";"3154"
1131917;"2";"15756"
1131918;"2";"15726"
1131919;"2";"20836"
1131920;"2";"16143"
1131921;"2";"15908"
1131922;"2";"15847"
1131923;"2";"15906"
1131930;"2";"15773"
1131931;"2";"15701"
1132031;"2";"4628"
1132032;"2";"4623"
1132120;"2";"6127"
1132163;"2";"3039"
1132175;"2";"23540"
1132178;"2";"3095"
1132180;"2";"5726"
1132181;"2";"23127"
1132184;"2";"19773"
1132186;"2";"21991"
1132187;"2";"21951"
1132188;"2";"21988"
1132191;"2";"25808"
1132192;"2";"23681"
1132193;"2";"25672"
1132194;"2";"20131"
1132195;"2";"1437"
1132196;"2";"20131"
1132198;"2";"1299"
1132200;"2";"1302"
1132203;"2";"20131"
1132218;"2";"45"
1132249;"2";"1804"
1132251;"2";"2873"
1132252;"2";"6165"
1132253;"2";"6167"
1132254;"2";"6114"
1132418;"2";"17494"
1132424;"2";"25673"
1132436;"2";"15791"
1132437;"2";"19908"
1132443;"1";"25531"
1132444;"1";"25527"
1132445;"1";"2738"
1132492;"2";"6159"
1132493;"2";"27714"
1132509;"2";"697"
1132539;"2";"15765"
1132540;"2";"15757"
1132549;"2";"22027"
1132572;"2";"26927"
1132604;"2";"20686"
1132608;"2";"8405"
1132643;"2";"7168"
1132657;"2";"15270"
1132679;"2";"15127"
1132688;"2";"7399"
1132697;"2";"16796"
1132719;"2";"24610"
1132720;"2";"24622"
1132749;"2";"2030"
1132750;"2";"3457"
1132757;"2";"7838"
1132758;"2";"7849"
1132799;"1";"6172"
1132800;"1";"7775"
1132802;"2";"2638"
1132803;"2";"2633"
1132804;"2";"2635"
1132815;"2";"16335"
1132830;"2";"25950"
1132831;"2";"921"
1132832;"2";"951"
1132845;"2";"20719"
1132860;"2";"8434"
1132865;"2";"8389"
1132866;"2";"8363"
1132867;"2";"8365"
1132903;"2";"24653"
1132918;"2";"22409"
1132926;"2";"1029"
1132927;"2";"922"
1132939;"2";"2698"
1132996;"2";"3155"
1132997;"2";"6217"
1133003;"2";"15106"
1133016;"2";"15330"
1133017;"2";"15760"
1133043;"2";"4571"
1133050;"2";"19292"
1133067;"2";"17159"
1133068;"2";"16748"
1133087;"2";"15525"
1133098;"2";"17823"
1133112;"2";"27408"
1133113;"2";"27415"
1133114;"2";"27413"
1133193;"2";"26643"
1133204;"2";"7217"
1133211;"2";"26275"
1133220;"2";"1351"
1133221;"2";"16801"
1133226;"2";"23032"
1133227;"2";"27285"
1133228;"2";"27325"
1133232;"2";"17888"
1133233;"2";"17898"
1133234;"2";"27303"
1133248;"2";"3811"
1133266;"2";"17159"
1133267;"2";"16748"
1133270;"2";"3155"
1133271;"2";"6217"
1133280;"2";"15627"
1133291;"1";"22474"
1133313;"2";"26723"
1133330;"2";"1742"
1133359;"2";"1774"
1133362;"2";"17494"
1133363;"2";"16188"
1133397;"2";"2395"
1133400;"2";"27295"
1133454;"2";"3389"
1133489;"2";"4412"
1133490;"2";"8436"
1133497;"2";"24610"
1133498;"2";"24622"
1133505;"2";"17380"
1133540;"2";"20818"
1133545;"2";"7304"
1133559;"2";"6920"
1133560;"2";"6919"
1133561;"2";"6924"
1133570;"2";"8389"
1133571;"2";"8363"
1133622;"2";"2698"
1133690;"2";"19808"
1133691;"2";"19818"
1133698;"2";"8448"
1133776;"2";"257"
1133777;"2";"244"
1133778;"2";"254"
1133782;"2";"6233"
1133783;"2";"25"
1133790;"2";"3606"
1133817;"2";"637"
1133838;"2";"1916"
1133862;"2";"20678"
1133864;"2";"19651"
1133868;"2";"4212"
1133872;"2";"23723"
1133873;"2";"22303"
1133880;"2";"6237"
1133913;"2";"18331"
1133916;"2";"26708"
1133919;"2";"20095"
1133920;"2";"26523"
1133921;"2";"20565"
1133975;"2";"3304"
1133977;"2";"7785"
1133978;"2";"7989"
1133979;"2";"7980"
1134063;"1";"22502"
1134243;"2";"2943"
1134249;"2";"73"
1134274;"2";"8257"
1134282;"2";"1591"
1134285;"2";"23783"
1134292;"2";"8541"
1134323;"2";"7959"
1134324;"2";"7964"
1134325;"2";"7973"
1134326;"2";"16934"
1134333;"2";"18543"
1134334;"2";"20794"
1134343;"2";"1346"
1134349;"2";"2698"
1134350;"2";"15213"
1134354;"2";"20730"
1134357;"2";"25743"
1134360;"2";"2915"
1134376;"2";"26280"
1134380;"2";"18157"
1134381;"2";"18127"
1134404;"2";"2780"
1134405;"2";"16920"
1134407;"2";"26293"
1134409;"2";"7223"
1134410;"2";"2479"
1134421;"2";"3086"
1134423;"2";"18859"
1134424;"2";"3081"
1134430;"2";"15161"
1134448;"2";"27053"
1134450;"2";"26864"
1134456;"2";"17926"
1134457;"2";"17494"
1134458;"2";"1459"
1134462;"2";"1670"
1134463;"2";"27241"
1134471;"2";"16475"
1134473;"2";"4537"
1134477;"2";"17640"
1134478;"2";"17389"
1134490;"2";"1852"
1134491;"2";"4521"
1134500;"2";"26725"
1134535;"2";"18078"
1134537;"2";"15794"
1134538;"2";"15798"
1134539;"2";"25770"
1134541;"2";"25991"
1134542;"2";"3392"
1134559;"2";"17103"
1134568;"2";"15299"
1134569;"2";"1203"
1134585;"2";"5799"
1134594;"2";"20131"
1134596;"2";"3043"
1134611;"2";"3304"
1134612;"2";"138"
1134765;"1";"22462"
1134768;"1";"22496"
1134771;"1";"22353"
1134887;"2";"16193"
1134895;"2";"18470"
1134896;"2";"2698"
1134898;"2";"2698"
1134914;"2";"16905"
1134918;"2";"17752"
1134919;"2";"26191"
1134920;"2";"26118"
1134944;"2";"15119"
1134949;"2";"21172"
1134952;"2";"1458"
1134961;"2";"20297"
1134962;"2";"16154"
1134963;"2";"18475"
1134966;"2";"16374"
1134985;"2";"17926"
1135061;"2";"18246"
1135071;"2";"16335"
1135072;"2";"1401"
1135073;"2";"17494"
1135076;"2";"16319"
1135100;"2";"20131"
1135116;"2";"15410"
1135117;"2";"16205"
1135133;"2";"4122"
1135134;"2";"3945"
1135387;"2";"26225"
1135389;"2";"3516"
1135390;"2";"20815"
1135416;"2";"2848"
1135432;"2";"20240"
1135438;"2";"19771"
1135439;"2";"17137"
1135466;"2";"27328"
1135493;"2";"3521"
1135494;"2";"8513"
1135495;"2";"8011"
1135526;"2";"20131"
1135535;"2";"4277"
1135608;"2";"22608"
1135609;"2";"7934"
1135614;"2";"459"
1135622;"2";"8199"
1135733;"2";"4552"
1135749;"2";"19782"
1135755;"2";"20277"
1135757;"2";"21233"
1135758;"2";"21336"
1135762;"2";"2698"
1135771;"2";"24622"
1135772;"2";"15242"
1135773;"2";"15287"
1135774;"2";"5692"
1135775;"2";"5507"
1135780;"2";"15179"
1135790;"2";"4887"
1135795;"2";"4613"
1135798;"2";"26416"
1135799;"2";"26496"
1135819;"2";"18177"
1135835;"2";"26164"
1135836;"2";"26163"
1135837;"2";"346"
1135839;"2";"23658"
1135840;"2";"23184"
1135844;"2";"4890"
1135845;"2";"4633"
1135846;"2";"5022"
1135850;"2";"2255"
1135853;"2";"3953"
1135855;"2";"8683"
1135856;"2";"4723"
1135860;"2";"23400"
1135867;"2";"24603"
1135871;"2";"3585"
1135873;"2";"3587"
1135881;"2";"3235"
1135909;"2";"17848"
1135910;"2";"17770"
1135911;"2";"8322"
1135927;"2";"20846"
1135928;"2";"18305"
1135939;"2";"17494"
1135941;"2";"17171"
1135945;"2";"27113"
1135993;"2";"18193"
1135994;"2";"1582"
1135995;"2";"4107"
1136008;"2";"1790"
1136012;"2";"17078"
1136014;"2";"17086"
1136015;"2";"17081"
1136303;"2";"3251"
1136305;"2";"15713"
1136312;"2";"18783"
1136313;"2";"17658"
1136316;"2";"215"
1136319;"2";"25577"
1136321;"2";"25601"
1136322;"2";"25573"
1136323;"2";"15619"
1136324;"2";"16990"
1136325;"2";"16863"
1136326;"2";"16957"
1136327;"2";"16875"
1136328;"2";"16999"
1136329;"2";"16997"
1136330;"2";"16049"
1136331;"2";"23734"
1136332;"2";"23683"
1136333;"2";"23737"
1136336;"2";"20137"
1136338;"2";"3186"
1136340;"2";"27287"
1136346;"2";"17852"
1136348;"2";"18402"
1136349;"2";"26126"
1136359;"2";"21814"
1136361;"2";"15854"
1136364;"2";"109"
1136367;"2";"26557"
1136379;"2";"20240"
1136380;"2";"4526"
1136382;"2";"4500"
1136383;"2";"3852"
1136392;"2";"20565"
1136393;"2";"4825"
1136394;"2";"21539"
1136403;"2";"2698"
1136408;"2";"2744"
1136433;"2";"22551"
1136443;"2";"22463"
1136444;"2";"22482"
1136452;"2";"24603"
1136456;"2";"24610"
1136457;"2";"24622"
1136460;"2";"3532"
1136467;"2";"27452"
1136468;"2";"27460"
1136470;"2";"4105"
1136494;"2";"1937"
1136502;"2";"19772"
1136506;"2";"8072"
1136509;"2";"3439"
1136519;"2";"3111"
1136521;"2";"3092"
1136522;"2";"3087"
1136523;"2";"18392"
1136524;"2";"17494"
1136528;"2";"3128"
1136529;"2";"21200"
1136551;"2";"7447"
1136585;"2";"1582"
1136586;"2";"20941"
1136589;"2";"2531"
1136594;"2";"2413"
1136595;"2";"27425"
1136610;"2";"27417"
1136693;"2";"27607"
1136697;"2";"27684"
1136698;"2";"27683"
1136815;"1";"8631"
1137033;"2";"26088"
1137057;"2";"15918"
1137084;"2";"27154"
1137098;"2";"2698"
1137135;"2";"10181"
1137136;"2";"10352"
1137148;"2";"5735"
1137149;"2";"15953"
1137150;"2";"15411"
1137151;"2";"15405"
1137166;"2";"2929"
1137188;"2";"23225"
1137199;"2";"18114"
1137223;"2";"3206"
1137224;"2";"3286"
1137227;"2";"16154"
1137228;"2";"18475"
1137236;"2";"3964"
1137249;"2";"4835"
1137253;"2";"17279"
1137254;"2";"16374"
1137256;"2";"16307"
1137260;"2";"16638"
1137261;"2";"16309"
1137285;"2";"3507"
1137291;"2";"3435"
1137309;"2";"3577"
1137310;"2";"20398"
1137316;"2";"1687"
1137327;"2";"5874"
1137328;"2";"6879"
1137362;"2";"27204"
1137363;"2";"7202"
1137375;"2";"23383"
1137695;"2";"26126"
1137728;"2";"17236"
1137739;"2";"25588"
1137746;"2";"18236"
1137775;"2";"18139"
1137776;"2";"18335"
1137778;"2";"17233"
1137783;"2";"21217"
1137788;"2";"20426"
1137799;"2";"2698"
1137800;"2";"23327"
1137806;"2";"21193"
1137816;"2";"2336"
1137839;"2";"21025"
1137850;"2";"21608"
1137861;"2";"4346"
1137864;"2";"15412"
1137876;"2";"15656"
1137882;"2";"15255"
1137887;"2";"24610"
1137889;"2";"23223"
1137897;"2";"17623"
1137928;"2";"22052"
1137930;"2";"16699"
1137951;"2";"16374"
1137960;"2";"7217"
1137964;"2";"16154"
1137965;"2";"18475"
1137967;"2";"17494"
1137970;"2";"21483"
1137990;"2";"21522"
1138017;"2";"18691"
1138018;"2";"17510"
1138040;"2";"25995"
1138041;"2";"584"
1138042;"2";"21494"
1138043;"2";"21506"
1138044;"2";"186"
1138049;"2";"5527"
1138052;"2";"1576"
1138083;"2";"2421"
1138151;"2";"20131"
1138184;"2";"17410"
1138201;"2";"17355"
1138230;"2";"6943"
1138235;"2";"25630"
1138236;"2";"25637"
1138240;"2";"3483"
1138241;"2";"4244"
1138262;"2";"611"
1138264;"2";"26061"
1138265;"2";"22764"
1138284;"2";"147"
1138288;"2";"8166"
1138289;"2";"22649"
1138290;"2";"25603"
1138297;"2";"27387"
1138308;"2";"18164"
1138309;"2";"17702"
1138322;"2";"7841"
1138324;"2";"16416"
1138336;"2";"4349"
1138348;"2";"20813"
1138351;"2";"16751"
1138361;"2";"7282"
1138382;"2";"25712"
1138386;"2";"2403"
1138390;"2";"4968"
1138391;"2";"4563"
1138436;"2";"9041"
1138442;"2";"3604"
1138444;"2";"17136"
1138447;"2";"25615"
1138448;"2";"7324"
1138449;"2";"7306"
1138452;"2";"6144"
1138470;"2";"20312"
1138472;"2";"20275"
1138473;"2";"20162"
1138498;"2";"2406"
1138505;"2";"17595"
1138506;"2";"6135"
1138508;"2";"7852"
1138533;"2";"17814"
1138554;"2";"16825"
1138555;"2";"24965"
1138559;"2";"4365"
1138561;"2";"4373"
1138584;"2";"15656"
1138586;"2";"18710"
1138601;"2";"1642"
1138606;"2";"8445"
1138614;"2";"23134"
1138615;"2";"23178"
1138627;"2";"19507"
1138649;"2";"573"
1138650;"2";"17021"
1138660;"2";"20909"
1138663;"2";"25713"
1138664;"2";"25709"
1138665;"2";"25655"
1138707;"2";"22358"
1138708;"2";"22535"
1138717;"2";"22036"
1138727;"2";"16325"
1138728;"2";"5774"
1138729;"2";"26980"
1138731;"2";"25633"
1138732;"2";"25636"
1138740;"2";"1884"
1138763;"2";"3925"
1138782;"2";"23185"
1138790;"2";"17926"
1138803;"2";"1430"
1138816;"2";"20131"
1138840;"2";"3407"
1138854;"2";"7217"
1138855;"2";"17494"
1138873;"2";"8372"
1138881;"2";"23696"
1138893;"2";"8643"
1138906;"2";"26439"
1138929;"2";"3755"
1138936;"2";"26043"
1138937;"2";"25635"
1138938;"2";"26062"
1138939;"2";"25634"
1138940;"2";"15526"
1138954;"2";"22215"
1138955;"2";"22226"
1138956;"2";"22210"
1138973;"2";"26126"
1138983;"2";"16131"
1138988;"2";"1380"
1138999;"2";"3467"
1139024;"2";"22137"
1139035;"2";"23723"
1139047;"2";"7606"
1139055;"2";"3585"
1139057;"2";"9068"
1139063;"2";"18918"
1139065;"2";"3729"
1139066;"2";"3579"
1139072;"2";"5658"
1139095;"2";"23325"
1139101;"2";"7058"
1139107;"2";"17000"
1139135;"2";"16374"
1139155;"2";"27294"
1139158;"1";"7731"
1139461;"2";"26002"
1139462;"2";"17069"
1139485;"2";"3291"
1139486;"2";"26201"
1139487;"2";"26200"
1139488;"2";"10582"
1139501;"2";"1591"
1139505;"2";"17308"
1139506;"2";"17538"
1139507;"2";"17476"
1139508;"2";"17553"
1139515;"2";"23696"
1139518;"2";"17793"
1139519;"2";"18887"
1139533;"2";"8042"
1139536;"2";"23484"
1139537;"2";"5387"
1139538;"2";"6266"
1139539;"2";"23477"
1139541;"2";"201"
1139542;"2";"5477"
1139543;"2";"5479"
1139548;"2";"2171"
1139562;"2";"15438"
1139563;"2";"16410"
1139568;"2";"15398"
1139569;"2";"21873"
1139590;"2";"16575"
1139591;"2";"18020"
1139597;"2";"16335"
1139598;"2";"3405"
1139601;"2";"27442"
1139604;"2";"17470"
1139632;"2";"25689"
1139633;"2";"25737"
1139634;"2";"3556"
1139642;"2";"20670"
1139646;"2";"3412"
1139659;"2";"25939"
1139660;"2";"17647"
1139661;"2";"22039"
1139666;"2";"551"
1139668;"2";"25887"
1139670;"2";"18671"
1139673;"2";"3235"
1139688;"2";"8406"
1139689;"2";"4522"
1139692;"2";"637"
1139693;"2";"21330"
1139694;"2";"17259"
1139706;"2";"17494"
1139708;"2";"17005"
1139722;"2";"3835"
1139727;"2";"15751"
1139728;"2";"15758"
1139729;"2";"15827"
1139748;"2";"15345"
1139749;"2";"15787"
1139752;"2";"25770"
1139812;"2";"20131"
1139813;"2";"7340"
1139814;"2";"7312"
1139819;"2";"27511"
1139820;"2";"18217"
1140331;"2";"6077"
1140346;"2";"18640"
1140349;"2";"1658"
1140359;"2";"20913"
1140362;"2";"22836"
1140363;"2";"16763"
1140375;"2";"15491"
1140416;"2";"18420"
1140418;"2";"1572"
1140423;"2";"51"
1140424;"2";"2698"
1140457;"2";"7217"
1140467;"2";"22940"
1140468;"2";"20670"
1140472;"2";"16374"
1140479;"2";"22321"
1140480;"2";"21718"
1140481;"2";"15455"
1140486;"2";"15806"
1140493;"2";"22773"
1140511;"2";"24599"
1140512;"2";"24540"
1140517;"2";"5772"
1140522;"2";"25349"
1140529;"2";"1737"
1140557;"2";"17494"
1140559;"2";"15375"
1140560;"2";"16335"
1140561;"2";"16486"
1140562;"2";"15284"
1140568;"2";"3405"
1140587;"2";"16421"
1140592;"2";"27602"
1140597;"2";"20131"
1140637;"2";"16065"
1140638;"2";"1893"
1140639;"2";"1898"
1140679;"2";"23004"
1140684;"2";"23128"
1140685;"2";"23130"
1140894;"1";"26788"
1140930;"2";"21217"
1140939;"2";"17107"
1140940;"2";"15451"
1140944;"2";"26475"
1140950;"2";"26038"
1140951;"2";"26148"
1140957;"2";"26484"
1140968;"2";"23791"
1140969;"2";"6917"
1140974;"2";"17815"
1140995;"2";"16197"
1140998;"2";"15993"
